Entry	Entry name	Status	Gene names	EnsemblPlants transcript	Cross-reference (STRING)
A0A3Q7EHZ5	A0A3Q7EHZ5_SOLLC	unreviewed		Solyc01g080363.1.1;	
A0A3Q7FR46	A0A3Q7FR46_SOLLC	unreviewed	101244455	Solyc02g078690.2.1;	
A0A3Q7J0J2	A0A3Q7J0J2_SOLLC	unreviewed		Solyc11g069850.2.1;	
A0A3Q7H6D8	A0A3Q7H6D8_SOLLC	unreviewed		Solyc07g006290.2.1;	
A0A3Q7J033	A0A3Q7J033_SOLLC	unreviewed		Solyc11g069000.2.1;	
C3UZJ0	C3UZJ0_SOLLC	unreviewed	I-2		
Q7XBG8	Q7XBG8_SOLLC	unreviewed			
A0A3Q7J2N1	A0A3Q7J2N1_SOLLC	unreviewed		Solyc12g006995.1.1;	
A0A3Q7HN83	A0A3Q7HN83_SOLLC	unreviewed		Solyc08g065745.1.1;	
A0A3Q7GRP5	A0A3Q7GRP5_SOLLC	unreviewed		Solyc06g006040.2.1;	
A0A3Q7GQP3	A0A3Q7GQP3_SOLLC	unreviewed		Solyc06g036467.1.1;	
A0A3Q7GMZ8	A0A3Q7GMZ8_SOLLC	unreviewed	104647663	Solyc05g055460.1.1;	
A0A3Q7ICH6	A0A3Q7ICH6_SOLLC	unreviewed		Solyc07g065330.3.1;	
A0A3Q7GR82	A0A3Q7GR82_SOLLC	unreviewed		Solyc06g005080.3.1;	
A0A3Q7GY68	A0A3Q7GY68_SOLLC	unreviewed	101256096	Solyc06g071560.3.1;	
A0A3Q7GMX3	A0A3Q7GMX3_SOLLC	unreviewed		Solyc05g050240.3.1;	
A0A494G9U7	A0A494G9U7_SOLLC	unreviewed		Solyc00g112600.1.1;	
A0A3Q7HJQ4	A0A3Q7HJQ4_SOLLC	unreviewed		Solyc08g006420.3.1;	
A0A3Q7F5P2	A0A3Q7F5P2_SOLLC	unreviewed		Solyc02g077925.1.1;	
A0A3Q7H4K3	A0A3Q7H4K3_SOLLC	unreviewed		Solyc06g076980.3.1;	
A0A3Q7GCU5	A0A3Q7GCU5_SOLLC	unreviewed	101263411	Solyc05g006050.3.1;	
A0A3Q7HW72	A0A3Q7HW72_SOLLC	unreviewed	101267154	Solyc09g008040.3.1;	
A0A3Q7EI77	A0A3Q7EI77_SOLLC	unreviewed		Solyc01g080370.3.1;	
A0A3Q7IMN0	A0A3Q7IMN0_SOLLC	unreviewed		Solyc10g084420.2.1;	
A0A3Q7GFI3	A0A3Q7GFI3_SOLLC	unreviewed		Solyc05g012030.1.1;	
A0A494G9Z7	A0A494G9Z7_SOLLC	unreviewed		Solyc00g143770.2.1;	
A0A3Q7GDG3	A0A3Q7GDG3_SOLLC	unreviewed	104647284	Solyc05g009340.1.1;	
A0A3Q7FTE7	A0A3Q7FTE7_SOLLC	unreviewed	101251365	Solyc03g120120.3.1;	
A0A3Q7HUS3	A0A3Q7HUS3_SOLLC	unreviewed		Solyc08g082110.3.1;	
A0A3Q7IWN1	A0A3Q7IWN1_SOLLC	unreviewed		Solyc11g044690.1.1;	
A0A3Q7F9X0	A0A3Q7F9X0_SOLLC	unreviewed	101266582	Solyc02g087280.3.1;	
A0A3Q7GIW9	A0A3Q7GIW9_SOLLC	unreviewed	101264912	Solyc03g118620.3.1;	
A0A3Q7EYS4	A0A3Q7EYS4_SOLLC	unreviewed		Solyc01g065593.1.1;	
A0A3Q7G090	A0A3Q7G090_SOLLC	unreviewed		Solyc04g009710.2.1;	
A0A3Q7HZX6	A0A3Q7HZX6_SOLLC	unreviewed		Solyc09g015787.1.1;	
A0A3Q7J8U1	A0A3Q7J8U1_SOLLC	unreviewed		Solyc12g042590.2.1;	
A0A1C9A1G2	A0A1C9A1G2_SOLLC	unreviewed	MLO		
A0A3Q7EEQ2	A0A3Q7EEQ2_SOLLC	unreviewed	101259666	Solyc01g058160.3.1;	
A0A3Q7GVV3	A0A3Q7GVV3_SOLLC	unreviewed	101254210	Solyc06g051720.3.1;	
A0A3Q7FSY6	A0A3Q7FSY6_SOLLC	unreviewed		Solyc03g116950.2.1;	
A0A3Q7F2V9	A0A3Q7F2V9_SOLLC	unreviewed		Solyc02g072300.3.1;	
A0A3Q7GF99	A0A3Q7GF99_SOLLC	unreviewed	101246716	Solyc05g013740.3.1;	
A0A3Q7GR31	A0A3Q7GR31_SOLLC	unreviewed	101256883	Solyc06g007880.1.1;	
A0A3Q7FYH2	A0A3Q7FYH2_SOLLC	unreviewed		Solyc04g005600.2.1;	
A0A3Q7HN21	A0A3Q7HN21_SOLLC	unreviewed		Solyc06g050180.2.1;	
A0A3Q7HPZ0	A0A3Q7HPZ0_SOLLC	unreviewed		Solyc08g062627.1.1;	
A0A3Q7F751	A0A3Q7F751_SOLLC	unreviewed		Solyc02g084400.3.1;	
A0A3Q7JG47	A0A3Q7JG47_SOLLC	unreviewed		Solyc10g083430.2.1;	
A0A3Q7FCX9	A0A3Q7FCX9_SOLLC	unreviewed	101265286	Solyc01g108150.3.1;	
A0A3Q7GSA6	A0A3Q7GSA6_SOLLC	unreviewed		Solyc04g015590.3.1;	
A0A3Q7FHF2	A0A3Q7FHF2_SOLLC	unreviewed		Solyc03g051723.1.1;	
A0A3Q7G014	A0A3Q7G014_SOLLC	unreviewed		Solyc04g014420.3.1;	
A0A3Q7F5U9	A0A3Q7F5U9_SOLLC	unreviewed		Solyc02g080680.2.1;	
A0A3Q7FT33	A0A3Q7FT33_SOLLC	unreviewed	101254370	Solyc03g119540.3.1;	
A0A3Q7FVA1	A0A3Q7FVA1_SOLLC	unreviewed		Solyc03g120805.1.1;	
A0A3Q7JF26	A0A3Q7JF26_SOLLC	unreviewed	101246904	Solyc12g100040.1.1;	
A0A3Q7HYZ3	A0A3Q7HYZ3_SOLLC	unreviewed		Solyc09g009175.1.1;	
A0A3Q7HN11	A0A3Q7HN11_SOLLC	unreviewed		Solyc08g065550.1.1;	
A0A3Q7FN06	A0A3Q7FN06_SOLLC	unreviewed	101265606	Solyc02g069690.1.1;	
A0A3Q7HC79	A0A3Q7HC79_SOLLC	unreviewed	101265455	Solyc07g053820.3.1;	
A0A3Q7IZJ5	A0A3Q7IZJ5_SOLLC	unreviewed	101262988	Solyc11g068550.1.1;	
A0A3Q7HXM5	A0A3Q7HXM5_SOLLC	unreviewed		Solyc09g005560.3.1;	
A0A3Q7FNX8	A0A3Q7FNX8_SOLLC	unreviewed	101247899	Solyc03g094000.3.1;	
A0A3Q7EIE6	A0A3Q7EIE6_SOLLC	unreviewed		Solyc01g081360.1.1;	
A0A3Q7H7F3	A0A3Q7H7F3_SOLLC	unreviewed		Solyc07g032640.2.1;	
A0A3Q7F337	A0A3Q7F337_SOLLC	unreviewed		Solyc02g071800.3.1;	
A0A3Q7G2T4	A0A3Q7G2T4_SOLLC	unreviewed		Solyc04g024647.1.1;	
A0A3Q7G9B7	A0A3Q7G9B7_SOLLC	unreviewed		Solyc03g079893.1.1;	
A0A3Q7HER8	A0A3Q7HER8_SOLLC	unreviewed	101247038	Solyc07g053860.3.1;	
A0A3Q7F4M0	A0A3Q7F4M0_SOLLC	unreviewed		Solyc02g079530.3.1;	
A0A3Q7FAD4	A0A3Q7FAD4_SOLLC	unreviewed		Solyc02g086860.3.1;	
A0A3Q7J2K6	A0A3Q7J2K6_SOLLC	unreviewed	101243765	Solyc12g006870.2.1;	
A0A3Q7FY68	A0A3Q7FY68_SOLLC	unreviewed		Solyc02g090660.2.1;	
A0A3Q7JIL2	A0A3Q7JIL2_SOLLC	unreviewed	101252038	Solyc11g008730.2.1;	
A0A3Q7GSN9	A0A3Q7GSN9_SOLLC	unreviewed	101268871	Solyc06g008990.1.1;	
A0A3Q7GCI9	A0A3Q7GCI9_SOLLC	unreviewed		Solyc05g005610.3.1;	
A0A3Q7HUJ0	A0A3Q7HUJ0_SOLLC	unreviewed		Solyc08g081720.3.1;	
A0A3Q7EJ36	A0A3Q7EJ36_SOLLC	unreviewed	101265475	Solyc01g086890.3.1;	
A0A3Q7IKU0	A0A3Q7IKU0_SOLLC	unreviewed	101249776	Solyc10g080980.2.1;	
A0A3Q7IGJ4	A0A3Q7IGJ4_SOLLC	unreviewed		Solyc10g049430.1.1;	
A0A3Q7F251	A0A3Q7F251_SOLLC	unreviewed	104645888	Solyc02g070820.1.1;	
A0A3Q7GNG6	A0A3Q7GNG6_SOLLC	unreviewed		Solyc05g051470.2.1;	
A0A3Q7FQF5	A0A3Q7FQF5_SOLLC	unreviewed	101252675	Solyc03g112870.3.1;	
A0A3Q7J883	A0A3Q7J883_SOLLC	unreviewed		Solyc12g038013.1.1;	
A0A3Q7H056	A0A3Q7H056_SOLLC	unreviewed		Solyc06g068790.3.1;	
A0A3Q7HNT8	A0A3Q7HNT8_SOLLC	unreviewed		Solyc08g045647.1.1;	
A0A3Q7GQ42	A0A3Q7GQ42_SOLLC	unreviewed		Solyc05g054655.1.1;	
A0A097PSN8	A0A097PSN8_SOLLC	unreviewed			
A0A3Q7JX83	A0A3Q7JX83_SOLLC	unreviewed		Solyc12g057077.1.1;	
A0A3Q7IXR0	A0A3Q7IXR0_SOLLC	unreviewed		Solyc11g064785.1.1;	
C7AZ80	C7AZ80_SOLLC	unreviewed			
A0A3Q7HSE3	A0A3Q7HSE3_SOLLC	unreviewed	101265156	Solyc08g069090.1.1;	
A0A3Q7FUM2	A0A3Q7FUM2_SOLLC	unreviewed	101261213	Solyc03g119610.1.1;	
A0A3Q7HML0	A0A3Q7HML0_SOLLC	unreviewed		Solyc08g022130.2.1;	
A0A3Q7IDT6	A0A3Q7IDT6_SOLLC	unreviewed		Solyc10g018023.1.1;	
A0A3Q7GIX8	A0A3Q7GIX8_SOLLC	unreviewed		Solyc05g023820.3.1;	
A0A3Q7GB06	A0A3Q7GB06_SOLLC	unreviewed		Solyc03g093643.1.1;	
A0A3Q7GSH8	A0A3Q7GSH8_SOLLC	unreviewed		Solyc06g053230.3.1;	
A0A3Q7E7R6	A0A3Q7E7R6_SOLLC	unreviewed		Solyc01g005770.3.1;	
A0A3Q7GAP8	A0A3Q7GAP8_SOLLC	unreviewed	101255588	Solyc05g008190.3.1;	
A0A3Q7FTQ0	A0A3Q7FTQ0_SOLLC	unreviewed	101251243	Solyc02g082990.3.1;	
A0A3Q7HH58	A0A3Q7HH58_SOLLC	unreviewed		Solyc08g006190.2.1;	
A0A3Q7HSA3	A0A3Q7HSA3_SOLLC	unreviewed	101244692	Solyc08g068880.1.1;	
A0A3Q7I030	A0A3Q7I030_SOLLC	unreviewed		Solyc09g011045.1.1;	
A0A3Q7GCC8	A0A3Q7GCC8_SOLLC	unreviewed	101266417	Solyc05g012190.3.1;	
A0A3Q7FDN6	A0A3Q7FDN6_SOLLC	unreviewed	101248633	Solyc02g092950.3.1;	
A0A3Q7H0F7	A0A3Q7H0F7_SOLLC	unreviewed		Solyc06g075580.3.1;	
A0A3Q7IR07	A0A3Q7IR07_SOLLC	unreviewed	101253920	Solyc08g082470.1.1;	
A0A3Q7HS31	A0A3Q7HS31_SOLLC	unreviewed		Solyc08g068440.3.1;	
A0A3Q7I1K7	A0A3Q7I1K7_SOLLC	unreviewed		Solyc09g015690.1.1;	
A0A3Q7FH89	A0A3Q7FH89_SOLLC	unreviewed		Solyc03g046300.2.1;	
A0A3Q7G6T9	A0A3Q7G6T9_SOLLC	unreviewed	101244658	Solyc04g058190.3.1;	
A0A3Q7HLH8	A0A3Q7HLH8_SOLLC	unreviewed		Solyc08g059653.1.1;	
A0A3Q7GD51	A0A3Q7GD51_SOLLC	unreviewed		Solyc03g098120.3.1;	
A0A3Q7IL71	A0A3Q7IL71_SOLLC	unreviewed		Solyc10g079900.2.1;	
A0A3Q7E873	A0A3Q7E873_SOLLC	unreviewed	101250538	Solyc01g006730.3.1;	
A0A3Q7G5A7	A0A3Q7G5A7_SOLLC	unreviewed	101263403	Solyc04g051370.3.1;	
A0A3Q7H8W3	A0A3Q7H8W3_SOLLC	unreviewed		Solyc07g042590.3.1;	
A0A3Q7J7P6	A0A3Q7J7P6_SOLLC	unreviewed		Solyc12g036020.1.1;	
A0A3Q7G0Q6	A0A3Q7G0Q6_SOLLC	unreviewed		Solyc04g015440.3.1;	
A0A3Q7HJK8	A0A3Q7HJK8_SOLLC	unreviewed		Solyc08g005312.1.1;	
A0A3Q7J5F6	A0A3Q7J5F6_SOLLC	unreviewed		Solyc12g014210.2.1;	
A0A3Q7GPC9	A0A3Q7GPC9_SOLLC	unreviewed		Solyc04g008530.2.1;	
A0A3Q7HQS9	A0A3Q7HQS9_SOLLC	unreviewed		Solyc08g075790.3.1;	
A0A3Q7IF50	A0A3Q7IF50_SOLLC	unreviewed		Solyc08g008150.1.1;	
A0A3Q7IG64	A0A3Q7IG64_SOLLC	unreviewed		Solyc10g047800.1.1;	
A0A3Q7FI86	A0A3Q7FI86_SOLLC	unreviewed	101260406	Solyc03g060510.3.1;	
A0A3Q7EK66	A0A3Q7EK66_SOLLC	unreviewed	104649008	Solyc01g091250.3.1;	
A0A3Q7JUE9	A0A3Q7JUE9_SOLLC	unreviewed	101249150	Solyc12g021130.2.1;	
Q952R1	Q952R1_SOLLC	unreviewed	sdh3		
A0A3Q7FHU0	A0A3Q7FHU0_SOLLC	unreviewed		Solyc03g026377.1.1;	
A0A3Q7J5M9	A0A3Q7J5M9_SOLLC	unreviewed		Solyc12g015690.2.1;	
A0A3Q7FJ27	A0A3Q7FJ27_SOLLC	unreviewed		Solyc03g042560.2.1;	
A0A3Q7G977	A0A3Q7G977_SOLLC	unreviewed		Solyc04g078960.1.1;	
A0A3Q7FWU2	A0A3Q7FWU2_SOLLC	unreviewed	101253075	Solyc04g005350.3.1;	
A0A3Q7ITJ7	A0A3Q7ITJ7_SOLLC	unreviewed	101248068	Solyc11g019930.2.1;	
A0A3Q7G9L2	A0A3Q7G9L2_SOLLC	unreviewed		Solyc03g082390.3.1;	
A0A3Q7HWM5	A0A3Q7HWM5_SOLLC	unreviewed	101262334	Solyc08g082070.3.1;	
A0A3Q7EQB6	A0A3Q7EQB6_SOLLC	unreviewed		Solyc01g104290.2.1;	
A0A494G9J0	A0A494G9J0_SOLLC	unreviewed		Solyc00g071590.1.1;	
A0A3Q7JBQ7	A0A3Q7JBQ7_SOLLC	unreviewed	101261498	Solyc12g056170.2.1;	
A0A3Q7FAZ8	A0A3Q7FAZ8_SOLLC	unreviewed	101245226	Solyc02g087920.3.1;	
A0A3Q7FR15	A0A3Q7FR15_SOLLC	unreviewed	101244445	Solyc02g078460.3.1;	
A0A3Q7II41	A0A3Q7II41_SOLLC	unreviewed		Solyc10g061995.1.1;	
A0A3Q7F368	A0A3Q7F368_SOLLC	unreviewed		Solyc02g076770.1.1;	
A0A3Q7HXQ1	A0A3Q7HXQ1_SOLLC	unreviewed		Solyc09g010800.3.1;	
A0A3Q7F2X9	A0A3Q7F2X9_SOLLC	unreviewed		Solyc02g071475.1.1;	
A0A3Q7G5K3	A0A3Q7G5K3_SOLLC	unreviewed		Solyc04g054650.2.1;	
A0A3Q7INQ8	A0A3Q7INQ8_SOLLC	unreviewed	101250066	Solyc10g086660.2.1;	
A0A3Q7GJN5	A0A3Q7GJN5_SOLLC	unreviewed		Solyc03g119570.2.1;	
A0A494G972	A0A494G972_SOLLC	unreviewed		Solyc00g027660.2.1;	
A0A3Q7IF99	A0A3Q7IF99_SOLLC	unreviewed		Solyc10g048050.1.1;	
Q69F00	Q69F00_SOLLC	unreviewed			
A0A3Q7H609	A0A3Q7H609_SOLLC	unreviewed		Solyc07g019497.1.1;	
A0A3Q7HDL9	A0A3Q7HDL9_SOLLC	unreviewed	101251489	Solyc07g047970.3.1;	
A0A3Q7HWP0	A0A3Q7HWP0_SOLLC	unreviewed	101245195	Solyc09g008970.1.1;	
A0A3Q7FFS6	A0A3Q7FFS6_SOLLC	unreviewed		Solyc03g006770.3.1;	
A0A3Q7F9R0	A0A3Q7F9R0_SOLLC	unreviewed		Solyc02g085420.3.1;	
A0A3Q7F526	A0A3Q7F526_SOLLC	unreviewed		Solyc02g080520.3.1;	
A0A3Q7ETD2	A0A3Q7ETD2_SOLLC	unreviewed	101245702	Solyc01g109580.3.1;	
A0A3Q7H6W4	A0A3Q7H6W4_SOLLC	unreviewed		Solyc07g025400.3.1;	
A0A3Q7FBC1	A0A3Q7FBC1_SOLLC	unreviewed		Solyc02g092410.3.1;	
A0A3Q7I869	A0A3Q7I869_SOLLC	unreviewed		Solyc09g091400.3.1;	
A0A3Q7EG15	A0A3Q7EG15_SOLLC	unreviewed		Solyc01g066917.1.1;	
A0A3Q7GYK6	A0A3Q7GYK6_SOLLC	unreviewed		Solyc06g072180.1.1;	
A0A3Q7HI35	A0A3Q7HI35_SOLLC	unreviewed	101251702	Solyc08g007980.3.1;	
A0A3Q7G8C0	A0A3Q7G8C0_SOLLC	unreviewed		Solyc04g073960.3.1;	
A0A3Q7IQ84	A0A3Q7IQ84_SOLLC	unreviewed	101255908	Solyc08g081180.3.1;	
A0A3Q7GKL2	A0A3Q7GKL2_SOLLC	unreviewed		Solyc05g050490.3.1;	
A0A3Q7GYD8	A0A3Q7GYD8_SOLLC	unreviewed		Solyc04g063420.1.1;	
A0A3Q7I5D3	A0A3Q7I5D3_SOLLC	unreviewed		Solyc09g074810.3.1;	
A0A3Q7HV22	A0A3Q7HV22_SOLLC	unreviewed	101251311	Solyc08g082620.3.1;	
A0A3Q7F764	A0A3Q7F764_SOLLC	unreviewed		Solyc02g082870.3.1;	
A0A494G968	A0A494G968_SOLLC	unreviewed		Solyc00g027970.1.1;	
A0A3Q7GJ81	A0A3Q7GJ81_SOLLC	unreviewed		Solyc05g016615.1.1;	
A0A3Q7GIX0	A0A3Q7GIX0_SOLLC	unreviewed		Solyc05g016003.1.1;	
A0A3Q7GGH1	A0A3Q7GGH1_SOLLC	unreviewed		Solyc05g015860.3.1;	
A0A3Q7EYI9	A0A3Q7EYI9_SOLLC	unreviewed		Solyc02g050287.1.1;	
A0A3Q7G9T0	A0A3Q7G9T0_SOLLC	unreviewed	101254481	Solyc04g080130.3.1;	
A0A3Q7GJI8	A0A3Q7GJI8_SOLLC	unreviewed		Solyc05g018240.3.1;	
A0A3Q7HE65	A0A3Q7HE65_SOLLC	unreviewed		Solyc07g052870.2.1;	
A0A3Q7HEK5	A0A3Q7HEK5_SOLLC	unreviewed	101252588	Solyc05g050220.3.1;	
A0A3Q7ISD7	A0A3Q7ISD7_SOLLC	unreviewed	101264884	Solyc11g012690.2.1;	
A0A0C5CUM7	A0A0C5CUM7_SOLLC	unreviewed	rpoC1		
A0A3Q7JCP1	A0A3Q7JCP1_SOLLC	unreviewed		Solyc12g088530.2.1;	
A0A3Q7HQR0	A0A3Q7HQR0_SOLLC	unreviewed		Solyc08g075670.2.1;	
A0A3Q7ILR3	A0A3Q7ILR3_SOLLC	unreviewed	101245900	Solyc10g081790.1.1;	
A0A3Q7J8I0	A0A3Q7J8I0_SOLLC	unreviewed		Solyc12g042025.1.1;	
A0A3Q7IQX9	A0A3Q7IQX9_SOLLC	unreviewed	101268243 PFK	Solyc11g010450.2.1;	
A0A3Q7FS25	A0A3Q7FS25_SOLLC	unreviewed		Solyc03g112350.3.1;	
A0A3Q7HUG9	A0A3Q7HUG9_SOLLC	unreviewed		Solyc08g082390.3.1;	
A0A3Q7GUE9	A0A3Q7GUE9_SOLLC	unreviewed		Solyc06g059750.3.1;	
A0A3Q7HLY2	A0A3Q7HLY2_SOLLC	unreviewed		Solyc08g061410.2.1;	
A0A3Q7F9Z3	A0A3Q7F9Z3_SOLLC	unreviewed		Solyc02g087390.2.1;	
A0A3Q7HRB8	A0A3Q7HRB8_SOLLC	unreviewed	101262136	Solyc08g067000.3.1;	
A0A3Q7FU55	A0A3Q7FU55_SOLLC	unreviewed		Solyc02g083720.3.1;	
A0A3Q7IHY9	A0A3Q7IHY9_SOLLC	unreviewed	101267943	Solyc10g055760.2.1;	
A0A3Q7JHW2	A0A3Q7JHW2_SOLLC	unreviewed		Solyc11g006675.1.1;	
A0A3Q7HZC3	A0A3Q7HZC3_SOLLC	unreviewed	101263329	Solyc07g005410.3.1;	
A0A3Q7F0E6	A0A3Q7F0E6_SOLLC	unreviewed		Solyc01g068460.3.1;	
A0A3Q7GUK7	A0A3Q7GUK7_SOLLC	unreviewed		Solyc04g028560.3.1;	
A0A3Q7H9A9	A0A3Q7H9A9_SOLLC	unreviewed		Solyc07g019627.1.1;	
A0A3Q7IN70	A0A3Q7IN70_SOLLC	unreviewed		Solyc10g084230.2.1;	
A0A3Q7J9L5	A0A3Q7J9L5_SOLLC	unreviewed	101248854	Solyc12g042760.1.1;	
A0A3Q7GYR2	A0A3Q7GYR2_SOLLC	unreviewed	101249095	Solyc06g072450.1.1;	
A0A3Q7HCN3	A0A3Q7HCN3_SOLLC	unreviewed		Solyc05g032710.3.1;	
A0A494GA99	A0A494GA99_SOLLC	unreviewed		Solyc00g256710.2.1;	
A0A3Q7G065	A0A3Q7G065_SOLLC	unreviewed		Solyc04g015240.2.1;	
A0A3Q7E9B2	A0A3Q7E9B2_SOLLC	unreviewed		Solyc01g008935.1.1;	
A0A0H4LQ29	A0A0H4LQ29_SOLLC	unreviewed	NIR		
A0A3Q7I9N4	A0A3Q7I9N4_SOLLC	unreviewed		Solyc10g005770.3.1;	
A0A3Q7HIZ9	A0A3Q7HIZ9_SOLLC	unreviewed		Solyc07g065920.3.1;	
Q0X086	Q0X086_SOLLC	unreviewed	CYP734A8		
A0A3Q7F9S1	A0A3Q7F9S1_SOLLC	unreviewed	101257307	Solyc01g103080.3.1;	
A0A3Q7J5X7	A0A3Q7J5X7_SOLLC	unreviewed		Solyc12g015650.2.1;	
A0A3Q7J7H0	A0A3Q7J7H0_SOLLC	unreviewed	101251157	Solyc12g021280.2.1;	
A0A3Q7J4C1	A0A3Q7J4C1_SOLLC	unreviewed		Solyc12g010220.2.1;	
A0A3Q7ESZ7	A0A3Q7ESZ7_SOLLC	unreviewed	101264163	Solyc01g108640.1.1;	
A0A3Q7GNC8	A0A3Q7GNC8_SOLLC	unreviewed	101246250	Solyc05g053660.2.1;	
A0A3Q7I4R5	A0A3Q7I4R5_SOLLC	unreviewed	101265767	Solyc09g063070.3.1;	
A0A3Q7JDS8	A0A3Q7JDS8_SOLLC	unreviewed		Solyc10g074990.2.1;	
A0A494G8P7	A0A494G8P7_SOLLC	unreviewed		Solyc00g011890.3.1;	
G1JUH5	G1JUH5_SOLLC	unreviewed	TPS8		
A0A3Q7EF69	A0A3Q7EF69_SOLLC	unreviewed		Solyc01g066287.1.1;	
A0A3Q7H1W0	A0A3Q7H1W0_SOLLC	unreviewed		Solyc06g082155.1.1;	
A0A3Q7F5M7	A0A3Q7F5M7_SOLLC	unreviewed	101254962	Solyc02g081820.3.1;	
A0A3Q7EX92	A0A3Q7EX92_SOLLC	unreviewed		Solyc02g033090.1.1;	
A0A3Q7J678	A0A3Q7J678_SOLLC	unreviewed		Solyc12g021175.1.1;	
A0A3Q7G9B8	A0A3Q7G9B8_SOLLC	unreviewed		Solyc04g076910.3.1;	
A0A1L4A1I0	A0A1L4A1I0_SOLLC	unreviewed	NC1		
A0A3Q7GHS0	A0A3Q7GHS0_SOLLC	unreviewed		Solyc05g014177.1.1;	
A0A3Q7G8K3	A0A3Q7G8K3_SOLLC	unreviewed		Solyc04g074545.1.1;	
A0A164W6M7	A0A164W6M7_SOLLC	unreviewed	DCL2c		
A0A3Q7F919	A0A3Q7F919_SOLLC	unreviewed		Solyc02g088380.3.1;	
A0A3Q7J5G3	A0A3Q7J5G3_SOLLC	unreviewed		Solyc12g019040.2.1;	
A0A3Q7JMM2	A0A3Q7JMM2_SOLLC	unreviewed		Solyc11g045670.2.1;	
A0A3Q7F7Z1	A0A3Q7F7Z1_SOLLC	unreviewed	101248067	Solyc02g082060.2.1;	
A0A3Q7G0X4	A0A3Q7G0X4_SOLLC	unreviewed		Solyc04g015820.1.1;	
A0A3Q7EPG3	A0A3Q7EPG3_SOLLC	unreviewed		Solyc01g101250.3.1;	
A0A3Q7GB00	A0A3Q7GB00_SOLLC	unreviewed		Solyc04g080090.3.1;	
A0A3Q7GH58	A0A3Q7GH58_SOLLC	unreviewed		Solyc05g043365.1.1;	
A0A3Q7FGD0	A0A3Q7FGD0_SOLLC	unreviewed		Solyc03g043600.2.1;	
A0A3Q7G601	A0A3Q7G601_SOLLC	unreviewed		Solyc04g056410.3.1;	
A0A3Q7FTV8	A0A3Q7FTV8_SOLLC	unreviewed	101265627	Solyc03g118370.3.1;	
A0A3Q7GIN1	A0A3Q7GIN1_SOLLC	unreviewed		Solyc05g015590.1.1;	
A0A3Q7EHK6	A0A3Q7EHK6_SOLLC	unreviewed	101263245	Solyc01g079250.3.1;	
A0A3Q7I5P3	A0A3Q7I5P3_SOLLC	unreviewed	101244117	Solyc09g065830.3.1;	
A0A3Q7FTK4	A0A3Q7FTK4_SOLLC	unreviewed	101248760	Solyc03g117940.3.1;	
A0A3Q7FY75	A0A3Q7FY75_SOLLC	unreviewed	101257162	Solyc04g005130.3.1;	
A0A3Q7JMY9	A0A3Q7JMY9_SOLLC	unreviewed		Solyc11g061814.1.1;	
A0A3Q7GRC5	A0A3Q7GRC5_SOLLC	unreviewed	101254906	Solyc06g049020.1.1;	
A0A3Q7H4G7	A0A3Q7H4G7_SOLLC	unreviewed		Solyc05g005090.3.1;	
A0A3Q7H993	A0A3Q7H993_SOLLC	unreviewed		Solyc05g014065.1.1;	
A0A3Q7J5P7	A0A3Q7J5P7_SOLLC	unreviewed	101256529	Solyc10g006400.3.1;	
A0A3Q7ECP9	A0A3Q7ECP9_SOLLC	unreviewed		Solyc01g044305.1.1;	
A0A3Q7HAH8	A0A3Q7HAH8_SOLLC	unreviewed		Solyc05g015990.1.1;	
A0A3Q7H077	A0A3Q7H077_SOLLC	unreviewed		Solyc06g068890.1.1;	
A0A3Q7GPR4	A0A3Q7GPR4_SOLLC	unreviewed		Solyc04g009060.3.1;	
A0A3Q7IFF4	A0A3Q7IFF4_SOLLC	unreviewed		Solyc10g045370.1.1;	
A0A3Q7GEA6	A0A3Q7GEA6_SOLLC	unreviewed		Solyc05g016195.1.1;	
A0A3Q7GHJ6	A0A3Q7GHJ6_SOLLC	unreviewed		Solyc05g013860.3.1;	
A0A3Q7IJH4	A0A3Q7IJH4_SOLLC	unreviewed	101245708	Solyc10g078530.2.1;	
A0A3Q7GUG1	A0A3Q7GUG1_SOLLC	unreviewed		Solyc06g059820.2.1;	
A0A3Q7IN62	A0A3Q7IN62_SOLLC	unreviewed		Solyc10g085420.2.1;	
A0A3Q7F3Z0	A0A3Q7F3Z0_SOLLC	unreviewed	101259577	Solyc01g090380.3.1;	
A0A3Q7G4K9	A0A3Q7G4K9_SOLLC	unreviewed	101259125	Solyc03g031920.3.1;	
A0A3Q7HWG0	A0A3Q7HWG0_SOLLC	unreviewed		Solyc06g075080.3.1;	
A0A3Q7GED8	A0A3Q7GED8_SOLLC	unreviewed	101250797	Solyc05g009170.2.1;	
A0A3Q7GH06	A0A3Q7GH06_SOLLC	unreviewed		Solyc05g042073.1.1;	
A0A3Q7EE79	A0A3Q7EE79_SOLLC	unreviewed		Solyc01g058480.1.1;	
A0A3Q7H5B7	A0A3Q7H5B7_SOLLC	unreviewed		Solyc07g017240.1.1;	
A0A3Q7JE36	A0A3Q7JE36_SOLLC	unreviewed		Solyc10g076500.2.1;	
A0A3Q7F273	A0A3Q7F273_SOLLC	unreviewed		Solyc02g070000.3.1;	
A0A3Q7II68	A0A3Q7II68_SOLLC	unreviewed		Solyc10g054490.1.1;	
A0A3Q7IAZ1	A0A3Q7IAZ1_SOLLC	unreviewed		Solyc10g005380.3.1;	
